[BeGaze]
Converted from:	F:\1. ON ROAD - Track\006 JW\006 JW 20130413 Rested\SMI\006 JW 20130413 - Rested.idf
Date:	08.08.2014 16:12:12
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	006 JW 20130413 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	79	5757536709	5757557514	20805	400.81	389.27	372.41	461.38	8.76	1481.42	1.00	420.83	36971.21	-4949.63	15612.43
Saccade L	1	80	5757876275	5757896207	19932	367.65	371.51	370.23	372.03	0.17	17.81	0.00	8.35	123.79	-268.49	147.86
Saccade L	1	81	5758495469	5758515598	20129	398.61	371.14	400.45	370.42	0.11	6.95	1.00	5.61	-34.46	-54.38	45.51
Saccade L	1	82	5759554636	5759574362	19726	370.90	408.68	369.08	409.91	0.12	7.34	1.00	5.88	310.27	-43.41	119.57
Saccade L	1	83	5760054178	5760073755	19577	316.37	377.45	314.54	377.78	0.07	4.76	1.00	3.66	67.81	-53.76	41.64
Saccade L	1	84	5762211462	5762231388	19926	291.65	370.57	276.24	368.52	0.68	94.29	0.00	34.18	961.21	-2321.27	1407.42
Saccade L	1	85	5763550895	5763569963	19068	356.77	347.29	387.01	352.63	0.75	78.46	1.00	39.10	1755.92	-1712.29	1571.43
Saccade L	1	86	5765348144	5765367969	19825	436.91	369.38	437.45	371.39	0.10	5.39	0.00	5.20	7.65	-17.09	10.72
Saccade L	1	87	5766366846	5766386629	19783	457.30	380.43	457.95	380.22	0.03	1.76	1.00	1.50	35.57	-0.47	12.80
Saccade L	1	88	5767125966	5767146890	20924	442.80	432.25	442.80	472.16	1.74	101.99	1.00	83.03	1202.63	-2104.33	1116.25
Saccade L	1	89	5767625245	5767685338	60093	428.06	385.81	441.05	334.48	28.91	1441.57	0.00	481.15	13307.54	-19682.92	13732.89
Saccade L	1	90	5768944137	5768963830	19693	416.71	386.71	405.15	443.30	1.88	147.60	1.00	95.59	3654.08	-3377.51	2500.64
Saccade L	1	91	5769383368	5769523211	139843	385.29	467.47	422.28	339.75	48.50	1384.88	0.86	346.85	32699.80	-33864.06	15688.42
Saccade L	1	92	5770581991	5770602236	20245	408.22	391.45	389.68	436.69	1.90	139.91	0.00	93.94	2938.07	-2928.74	2258.73
Saccade L	1	93	5770961737	5770981496	19759	377.77	454.92	392.63	397.96	1.47	150.42	1.00	74.53	3679.60	-3351.17	2346.71
Saccade L	1	94	5771442305	5771460992	18687	431.06	346.30	431.50	347.01	0.06	5.10	1.00	3.35	-35.95	-74.15	60.16
Saccade L	1	95	5772220117	5772240421	20304	384.95	363.17	375.08	429.59	1.91	171.56	1.00	93.89	4117.41	-3683.27	2936.31
Saccade L	1	96	5772840680	5772859505	18825	398.56	403.45	418.35	355.27	7.71	1419.62	0.00	409.61	3327.55	-33347.37	13015.36
Saccade L	1	97	5774677582	5774697370	19788	394.66	345.46	392.35	413.65	1.70	174.34	1.00	85.72	4325.20	-3373.22	3255.89
Saccade L	1	98	5774897119	5774917232	20113	373.52	491.30	361.58	492.92	0.24	30.77	1.00	11.98	653.13	-680.98	448.34
Saccade L	1	99	5775276853	5775316826	39973	371.72	387.01	111.66	332.91	24.39	1346.10	0.00	610.22	18559.41	-16977.98	13651.32
Saccade L	1	100	5777614119	5777634432	20313	409.57	340.77	404.95	411.91	1.65	182.14	1.00	81.20	4432.74	-3403.26	3735.18
Saccade L	1	101	5777794089	5777813936	19847	374.93	479.60	373.07	481.94	0.13	10.83	0.00	6.54	95.76	-173.19	131.60
Saccade L	1	102	5778153593	5778173486	19893	381.27	493.77	400.10	421.75	1.86	190.20	1.00	93.32	4676.39	-3992.79	4099.35
Saccade L	1	103	5779133391	5779172370	38979	397.83	383.95	321.53	509.42	15.49	1504.05	1.00	397.43	33397.32	-5360.58	11452.20
Saccade L	1	104	5779432737	5779452113	19376	365.80	492.91	367.59	491.20	0.30	39.47	0.00	15.50	-34.16	-882.88	353.46
Saccade L	1	105	5780890493	5780910579	20086	384.44	338.28	374.93	338.60	0.66	100.06	1.00	32.99	2406.70	-342.01	1087.54
Saccade L	1	106	5781230551	5781250122	19571	298.01	328.87	360.16	343.14	1.14	162.93	1.00	58.05	3938.95	-3924.67	3014.91
Saccade L	1	107	5781729767	5781769489	39722	401.13	363.18	363.52	479.00	2.94	177.52	1.00	74.03	4366.66	-4238.73	3586.89
Saccade L	1	108	5783068073	5783088086	20013	404.32	357.31	396.52	428.93	1.82	184.06	1.00	90.84	4568.49	-4196.00	3600.83
Saccade L	1	109	5783547585	5783567650	20065	376.58	479.94	371.24	406.66	1.77	187.71	1.00	88.14	4641.83	-3616.99	3802.25
Saccade L	1	110	5783928263	5783947089	18826	387.09	337.94	399.28	336.00	0.21	31.55	1.00	11.18	747.63	-651.12	522.67
Saccade L	1	111	5785065816	5785085824	20008	404.20	389.05	388.19	443.42	1.66	144.82	1.00	82.91	3547.77	-3412.47	2569.92
Saccade L	1	112	5785545307	5785585324	40017	380.49	455.37	354.24	456.65	14.50	1445.58	1.00	362.34	32918.32	-3825.57	10421.30
Saccade L	1	113	5785705195	5785765079	59884	377.83	401.69	137.19	320.84	56.34	1381.95	0.00	940.74	34548.65	-17247.28	15858.98
Saccade L	1	114	5787802812	5787824046	21234	389.08	319.55	387.53	320.23	0.08	4.68	0.00	3.64	37.31	-51.39	41.35
Saccade L	1	115	5788282379	5788302242	19863	388.89	400.26	385.17	420.17	1.21	140.30	0.00	60.96	881.60	-2625.07	1516.22
Saccade L	1	116	5793076958	5793096948	19990	381.31	353.20	378.42	423.32	1.66	179.29	1.00	83.07	4350.22	-4029.73	3362.26
Saccade L	1	117	5793456439	5793556458	100019	354.75	474.75	370.56	342.33	35.73	1306.44	0.80	357.21	31619.97	-32349.85	19202.47
Saccade L	1	118	5794295579	5794316685	21106	388.43	388.03	411.68	351.05	1.13	111.63	1.00	53.44	2652.31	-2728.99	2554.66
Saccade L	1	119	5795554202	5795574071	19869	389.49	384.53	385.11	434.85	1.37	129.08	1.00	68.93	3082.57	-2407.39	1990.31
Saccade L	1	120	5795953704	5795993697	39993	357.68	471.47	329.13	479.89	14.53	1455.08	1.00	363.19	33353.55	-4019.16	10609.01
Saccade L	1	121	5796093584	5796193343	99759	361.88	376.09	383.78	319.94	55.88	1396.00	1.00	560.11	18467.60	-32406.88	15186.69
Saccade L	1	122	5796752717	5796772827	20110	395.87	378.34	411.85	379.73	0.28	41.00	1.00	13.82	947.56	-899.18	683.80
Saccade L	1	123	5797172313	5797212661	40348	362.80	358.00	367.31	357.63	12.95	797.15	0.50	320.85	19823.40	-19891.70	19842.69
Saccade L	1	124	5797631838	5797691816	59978	528.46	106.69	360.59	357.54	49.54	1371.83	1.00	825.94	31860.03	-34249.27	28307.20
Saccade L	1	125	5798850445	5798870484	20039	412.43	375.34	412.37	398.33	0.33	58.75	1.00	16.34	1605.46	-30.25	1015.00
Saccade L	1	126	5799969201	5799989215	20014	357.30	405.87	356.69	406.71	0.06	3.41	1.00	2.90	-18.84	-38.82	29.80
Saccade L	1	127	5800468710	5800488697	19987	336.55	385.91	282.64	375.15	1.01	140.47	1.00	50.43	3441.81	-3374.51	2470.11
Saccade L	1	128	5800868225	5800888187	19962	343.82	353.36	356.81	357.57	0.59	71.75	0.00	29.41	739.23	-1651.74	1048.65
Saccade L	1	129	5802925961	5802945958	19997	338.38	377.73	338.86	379.28	0.08	4.75	0.00	4.04	10.79	-52.65	31.21
Saccade L	1	130	5805363226	5805383168	19942	374.01	354.80	375.66	355.71	0.15	12.98	1.00	7.39	1670.69	-55.36	643.94
Saccade L	1	131	5808599904	5808619577	19673	498.10	374.34	516.88	371.72	0.61	61.68	0.00	30.96	1079.70	-1332.44	1182.05
Saccade L	1	132	5809498938	5809518653	19715	437.59	388.83	434.73	389.31	0.13	7.41	1.00	6.68	14.24	-28.89	19.70
Saccade L	1	133	5809918208	5809938084	19876	378.71	400.44	338.82	404.73	1.18	125.11	0.00	59.41	2477.64	-2963.03	2644.44
Saccade L	1	134	5811176707	5811197035	20328	334.07	365.34	314.34	358.99	0.35	52.98	1.00	17.14	1268.13	-1250.67	928.50
Saccade L	1	135	5812315480	5812335474	19994	303.37	337.88	281.43	431.00	7.72	1293.13	1.00	386.33	32196.57	6044.66	21138.19
Saccade L	1	136	5812375336	5812396396	21060	279.55	411.57	300.39	348.35	14.50	1293.13	1.00	688.70	-4017.69	-30274.26	20789.37
Saccade L	1	137	5813254330	5813274586	20256	353.65	377.72	355.41	375.97	0.09	8.56	1.00	4.67	144.40	87.70	122.06
Saccade L	1	138	5813374213	5813434349	60136	366.45	359.65	516.93	518.78	5.91	215.46	0.67	98.24	5114.30	-5197.44	3802.69
Saccade L	1	139	5813795297	5813894769	99472	528.19	494.82	393.48	349.12	39.73	1360.69	0.79	399.44	30668.64	-33894.37	19787.41
Saccade L	1	140	5815112868	5815132340	19472	427.41	372.54	429.60	373.87	0.19	17.12	1.00	9.55	-58.14	-264.13	139.41
Saccade L	1	141	5816071467	5816091562	20095	364.73	375.74	360.75	356.49	0.40	50.25	1.00	19.72	1102.94	-1153.93	813.30
Saccade L	1	142	5817989912	5818009086	19174	381.37	383.89	384.13	383.52	0.11	7.37	1.00	5.99	90.94	22.43	49.46
Saccade L	1	143	5818548586	5818568389	19803	457.60	378.73	460.26	381.10	0.17	10.71	1.00	8.50	77.29	33.37	58.32
Saccade L	1	144	5819467569	5819487813	20244	481.88	391.64	438.68	462.81	1.86	212.67	1.00	91.95	5266.66	-5026.31	4623.42
Saccade L	1	145	5819847018	5819867080	20062	400.58	503.93	395.89	499.67	0.27	16.19	1.00	13.54	97.41	-33.80	53.61
Saccade L	1	146	5820046836	5820126706	79870	375.23	400.32	416.97	304.54	75.88	1375.25	0.00	950.07	34381.23	-32268.44	17127.07
Saccade L	1	147	5820865998	5820905972	39974	426.49	346.39	382.07	459.61	3.14	179.43	1.00	78.49	4395.16	-4155.81	3376.46
Saccade L	1	148	5821365345	5821386675	21330	373.84	414.04	389.05	346.21	8.98	1397.31	0.00	421.20	4440.43	-32185.89	13226.72
Saccade L	1	149	5821904833	5821944816	39983	417.97	345.36	383.01	454.76	2.68	173.48	1.00	67.08	4289.72	-4045.02	3376.38
Saccade L	1	150	5822324215	5822464158	139943	352.55	473.52	391.16	321.73	44.28	1319.34	0.71	316.38	32338.02	-21501.32	13359.41
Saccade L	1	151	5822984558	5823003460	18902	387.91	359.66	387.41	361.72	0.11	6.68	1.00	5.93	67.44	-31.45	39.64
Saccade L	1	152	5823602723	5823642696	39973	411.00	322.27	413.52	325.61	33.07	1435.39	1.00	827.28	-15605.87	-18865.41	16954.32
Saccade L	1	153	5824321926	5824342009	20083	404.86	382.34	430.76	369.17	0.48	74.27	1.00	24.07	1715.03	-1738.49	1164.32
Saccade L	1	154	5824541759	5824561737	19978	410.87	438.15	396.82	503.25	1.91	170.17	1.00	95.58	4067.80	-4120.01	3626.23
Saccade L	1	155	5825240974	5825260878	19904	389.95	485.81	397.36	407.45	1.86	201.08	1.00	93.52	4874.55	-3594.73	3862.07
Saccade L	1	156	5825360853	5825382051	21198	421.39	333.33	422.00	334.23	0.07	6.60	1.00	3.25	-20.39	-95.10	66.12
Saccade L	1	157	5825960217	5825980583	20366	414.83	404.74	404.86	469.07	1.88	166.33	1.00	92.26	4134.39	-4010.29	3419.59
Saccade L	1	158	5827538377	5827658202	119825	425.47	491.74	413.70	335.87	41.31	1395.37	0.83	344.76	33139.61	-34700.40	18119.88
Saccade L	1	159	5828317585	5828337635	20050	397.12	391.12	362.97	466.38	2.12	211.12	1.00	105.90	4748.57	-4875.36	3770.78
Saccade L	1	160	5828816904	5828896897	79993	382.96	410.38	416.08	314.79	62.28	1405.66	0.00	778.52	35141.42	-18648.83	17295.31
Saccade L	1	161	5830654948	5830694822	39874	393.87	345.86	390.98	473.72	3.30	177.30	1.00	82.70	4355.44	-4253.01	3503.33
Saccade L	1	162	5831175571	5831194398	18827	368.38	407.09	389.59	352.08	7.46	1376.08	0.00	396.15	3766.14	-32954.69	13158.39
Saccade L	1	163	5832952369	5832973571	21202	395.30	352.53	368.52	435.72	8.82	1428.13	1.00	416.21	35502.94	-5581.39	15509.99
Saccade L	1	164	5836049005	5836169779	120774	419.38	356.48	804.59	427.85	67.99	1872.60	0.50	562.96	34466.15	-26879.93	16141.62
Saccade L	1	165	5836408465	5836428477	20012	839.66	463.58	839.79	464.30	0.52	70.87	0.00	25.91	4.85	-1703.24	788.45
Saccade L	1	166	5836669440	5836708215	38775	828.12	478.82	664.39	530.19	19.55	2076.44	1.00	504.19	47527.71	-6579.30	16229.94
Saccade L	1	167	5836788097	5836828121	40024	389.52	423.25	173.98	318.97	17.49	1439.03	0.00	436.96	8530.98	-21602.99	9578.57
Saccade L	1	168	5837687104	5837707113	20009	410.50	360.80	393.64	427.83	1.74	176.61	1.00	86.93	4343.05	-4242.05	3310.06
