[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121202 Rested\SMI\004CW 20121202 - Rested.idf
Date:	08.08.2014 15:52:11
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121202 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	164	6664722118	6664762046	39928	663.34	296.55	474.65	338.35	5.74	293.04	1.00	143.88	5889.28	-7146.14	5388.69
Saccade L	1	165	6665101661	6665121690	20029	433.98	368.76	427.53	430.87	1.73	159.54	1.00	86.43	3971.05	-3837.68	2645.94
Saccade L	1	166	6666000657	6666120569	119912	428.19	420.05	392.82	294.71	40.93	1280.56	0.83	341.37	30071.02	-30500.32	15743.91
Saccade L	1	167	6666600072	6666620038	19966	420.47	280.13	422.18	362.24	2.28	209.82	1.00	114.00	5122.05	-4109.02	3282.13
Saccade L	1	168	6666779778	6666799790	20012	428.61	452.07	430.67	455.12	0.41	65.49	0.00	20.26	96.41	-1622.36	641.34
Saccade L	1	169	6668717678	6668757661	39983	425.40	273.26	413.87	422.60	4.15	215.76	0.51	103.81	5371.44	-3827.87	3852.45
Saccade L	1	170	6670216047	6670237151	21104	453.88	245.25	454.26	246.93	0.08	4.53	1.00	3.91	8.13	-15.70	8.92
Saccade L	1	171	6670375809	6670415816	40007	450.24	279.78	426.29	441.71	4.52	241.61	0.50	112.87	5938.85	-4143.42	4244.68
Saccade L	1	172	6671015179	6671055036	39857	418.93	418.24	427.88	346.67	2.93	126.03	1.00	73.56	2445.09	-619.35	1112.51
Saccade L	1	173	6671174902	6671194954	20052	440.22	272.17	438.05	256.54	0.37	40.33	1.00	18.27	910.28	-982.81	855.28
Saccade L	1	174	6672972940	6673013076	40136	452.85	299.70	429.18	447.55	4.41	214.82	0.50	109.89	5349.21	-4075.38	3732.49
Saccade L	1	175	6675070538	6675090519	19981	427.08	290.53	425.90	376.72	2.01	220.19	1.00	100.50	5444.19	-3705.47	4111.36
Saccade L	1	176	6675250415	6675270284	19869	417.50	464.61	416.96	483.38	0.27	47.99	1.00	13.47	1138.15	-1143.16	766.83
Saccade L	1	177	6675830033	6675849666	19633	413.65	329.73	412.54	276.65	7.65	1327.66	0.00	389.87	3391.88	-30788.03	12329.62
Saccade L	1	178	6676908599	6676928860	20261	419.12	279.30	407.36	360.79	1.55	210.31	1.00	76.44	5128.35	-5013.57	3796.20
Saccade L	1	179	6677068322	6677088290	19968	390.64	430.11	398.47	477.06	1.29	121.95	0.00	64.44	2932.99	-2911.20	2882.14
Saccade L	1	180	6678087152	6678107175	20023	416.85	276.66	416.59	369.79	2.09	237.89	1.00	104.29	5818.18	-5736.71	4671.07
Saccade L	1	181	6678346897	6678366919	20022	409.02	426.66	470.60	456.65	0.93	175.00	1.00	46.64	4309.96	-4310.32	2891.70
Saccade L	1	182	6679226282	6679285917	59635	447.12	429.06	370.99	321.83	4.93	155.40	0.33	82.67	3625.72	-1608.53	1974.82
Saccade L	1	183	6679745304	6679785300	39996	400.77	276.85	396.77	398.26	3.40	160.34	0.50	85.10	3982.70	-3640.63	3132.52
Saccade L	1	184	6680184791	6680244789	59998	403.84	441.96	403.76	281.01	5.55	157.62	1.00	92.58	3297.83	-3765.41	2075.15
